split_new/AK Ghosh(aero)/101104064/lecture - 41.txt | tail_line_position=2 | Indian Institute of Technology Kanpur
split_new/AK Ghosh(aero)/101104064/lecture - 41.txt | tail_line_position=1 | Module 8
split_new/AK Ghosh(aero)/101104064/lecture - 42.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104064/lecture - 42.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104064/lecture - 42.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104064/lecture - 42.txt | tail_line_position=4 | 
split_new/AK Ghosh(aero)/101104064/lecture - 42.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104064/lecture - 42.txt | tail_line_position=2 | 
split_new/AK Ghosh(aero)/101104066/index.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/index.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/index.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/index.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/index.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/index.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/index.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 01.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 01.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 01.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 01.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 01.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 01.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 01.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 02.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 02.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 02.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 02.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 02.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 02.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 02.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 03.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 03.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 03.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 03.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 03.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 03.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 03.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 04.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 04.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 04.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 04.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 04.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 04.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 04.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 05.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 05.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 05.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 05.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 05.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 05.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 05.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 06.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 06.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 06.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 06.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 06.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 06.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 06.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 07.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 07.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 07.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 07.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 07.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 07.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 07.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 08.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 08.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 08.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 08.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 08.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 08.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 08.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 09.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 09.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 09.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 09.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 09.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 09.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 09.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 10.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 10.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 10.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 10.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 10.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 10.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 10.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 11.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 11.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 11.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 11.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 11.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 11.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 11.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 12.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 12.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 12.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 12.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 12.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 12.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 12.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 13.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 13.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 13.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 13.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 13.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 13.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 13.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 14.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 14.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 14.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 14.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 14.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 14.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 14.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 15.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 15.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 15.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 15.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 15.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 15.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 15.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 16.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 16.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 16.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 16.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 16.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 16.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 16.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 18.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 18.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 18.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 18.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 18.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 18.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 18.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 19.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 19.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 19.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 19.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 19.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 19.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 19.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 20.txt | tail_line_position=7 | 
split_new/AK Ghosh(aero)/101104066/lecture - 20.txt | tail_line_position=6 | IntroductiontoExperimentsinFlight
split_new/AK Ghosh(aero)/101104066/lecture - 20.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 20.txt | tail_line_position=4 | Prof.A.K.Ghosh
split_new/AK Ghosh(aero)/101104066/lecture - 20.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 20.txt | tail_line_position=2 | DepartmentofAerospaceEngineering
split_new/AK Ghosh(aero)/101104066/lecture - 20.txt | tail_line_position=1 | IIT-Kanpur
split_new/AK Ghosh(aero)/101104066/lecture - 21.txt | tail_line_position=7 | THIS BOOK IS NOT FOR SALE
split_new/AK Ghosh(aero)/101104066/lecture - 21.txt | tail_line_position=6 | NOR COMMERCIAL USE
split_new/AK Ghosh(aero)/101104066/lecture - 21.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104066/lecture - 21.txt | tail_line_position=4 | 
split_new/AK Ghosh(aero)/101104066/lecture - 21.txt | tail_line_position=3 | 
split_new/AK Ghosh(aero)/101104066/lecture - 21.txt | tail_line_position=2 | 
split_new/AK Ghosh(aero)/101104066/lecture - 21.txt | tail_line_position=1 | PH : 2257 5905/08nptel.ac.inswayam.gov.in
split_new/AK Ghosh(aero)/101104069/index.txt | tail_line_position=7 | Week 12
split_new/AK Ghosh(aero)/101104069/index.txt | tail_line_position=6 | 45 Inspection of Sinus 912 Motor Glider 696
split_new/AK Ghosh(aero)/101104069/index.txt | tail_line_position=5 | 46 Numericals 730
split_new/AK Ghosh(aero)/101104069/index.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/index.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/index.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/index.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 01.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 01.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104069/lecture - 01.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 01.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 01.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 01.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 02.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 02.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 02.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 02.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 03.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 03.txt | tail_line_position=5 | 
split_new/AK Ghosh(aero)/101104069/lecture - 03.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 03.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 03.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 03.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 04.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 04.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 04.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 04.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 04.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 05.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 05.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 05.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 05.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 05.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 06.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 06.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 06.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 06.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 06.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 07.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 07.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 07.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 07.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 07.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 08.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 08.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 08.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 08.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 08.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 09.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 09.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 09.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 09.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 09.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 10.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 10.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 10.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 10.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 10.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 11.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 11.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 11.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 11.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 11.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 12.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 12.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 12.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 12.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 12.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 13.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 13.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 13.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 13.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 14.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 14.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 14.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 14.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 14.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 15.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 15.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 15.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 15.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 15.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 16.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 16.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 16.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 16.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 16.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 17.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 17.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 17.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 17.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 17.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 18.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 18.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 18.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 18.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 18.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 19.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 19.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 19.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 19.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 19.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 20.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 20.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 20.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 20.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 20.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 21.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 21.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 21.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 21.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 22.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 22.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 22.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 22.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 22.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 23.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 23.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 23.txt | tail_line_position=3 | Prof. A.K. Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 23.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 23.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 24.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 24.txt | tail_line_position=4 | Aircraft Design
split_new/AK Ghosh(aero)/101104069/lecture - 24.txt | tail_line_position=3 | Prof. A.K Ghosh
split_new/AK Ghosh(aero)/101104069/lecture - 24.txt | tail_line_position=2 | Department of Aerospace Engineering
split_new/AK Ghosh(aero)/101104069/lecture - 24.txt | tail_line_position=1 | Indian Institute of Technology, Kanpur
split_new/AK Ghosh(aero)/101104069/lecture - 25.txt | tail_line_position=6 | 
split_new/AK Ghosh(aero)/101104069/lecture - 25.txt | tail_line_position=4 | Aircraft Design
